Term 1,Term 2,Term 3,frequency of trigram,frequency of context (bigram Term1 + Term2),probability of trigram
cédula,en,una,1,1,1.0
en,una,sola,1,4,0.25
una,sola,hoja,1,1,1.0
sola,hoja,o,1,1,1.0
hoja,o,en,1,1,1.0
o,en,dos?,1,2,0.5
en,dos?,</s>,1,1,1.0
dos?,</s>,<s>,1,1,1.0
<s>,"Tia,",por,1,2,0.5
"Tia,",por,favor,1,1,1.0
por,favor,métete,1,2,0.5
favor,métete,hasta,1,1,1.0
métete,hasta,la,1,1,1.0
hasta,la,alberca,1,1,1.0
la,alberca,</s>,1,1,1.0
alberca,</s>,<s>,1,1,1.0
</s>,<s>,para,1,1592,0.000628140703517588
<s>,para,que,1,1,1.0
para,que,nos,1,5,0.2
que,nos,des,1,7,0.14285714285714285
nos,des,el,1,1,1.0
des,el,traje,1,1,1.0
el,traje,de,1,1,1.0
traje,de,Nico,1,1,1.0
de,Nico,</s>,1,1,1.0
Nico,</s>,<s>,1,1,1.0
"Si,",ya,llegó,1,6,0.16666666666666666
ya,llegó,mi,1,2,0.5
llegó,mi,abuelita,1,1,1.0
<s>,A,color?,1,23,0.043478260869565216
A,color?,</s>,1,1,1.0
Puede,ser,"mañana,",1,3,0.3333333333333333
ser,"mañana,",ando,1,1,1.0
"mañana,",ando,medio,1,1,1.0
ando,medio,malo,1,1,1.0
medio,malo,</s>,1,1,1.0
malo,</s>,<s>,1,1,1.0
En,un,cac,1,2,0.5
un,cac,</s>,1,1,1.0
cac,</s>,<s>,1,1,1.0
</s>,<s>,Centro,1,1592,0.000628140703517588
<s>,Centro,de,1,1,1.0
Centro,de,atención,1,1,1.0
de,atención,a,1,1,1.0
atención,a,clientes,1,1,1.0
a,clientes,</s>,1,1,1.0
clientes,</s>,<s>,1,1,1.0
<s>,Que,pask,1,44,0.022727272727272728
Que,pask,</s>,1,1,1.0
pask,</s>,<s>,1,1,1.0
<s>,"Si,",lo,1,56,0.017857142857142856
"Si,",lo,reseteamos,1,1,1.0
lo,reseteamos,</s>,1,1,1.0
No,estaba,jalando,1,2,0.5
estaba,jalando,bien,1,1,1.0
jalando,bien,</s>,1,1,1.0
<s>,Está,dormido,1,6,0.16666666666666666
Está,dormido,jaja,1,1,1.0
dormido,jaja,</s>,1,1,1.0
<s>,Ya,regreso,1,78,0.01282051282051282
Ya,regreso,no?,1,1,1.0
regreso,no?,</s>,1,1,1.0
</s>,<s>,Acá,1,1592,0.000628140703517588
<s>,Acá,</s>,1,1,1.0
Acá,</s>,<s>,1,1,1.0
<s>,Lo,reseteamos,1,12,0.08333333333333333
Lo,reseteamos,</s>,1,1,1.0
<s>,Nosotros,</s>,1,2,0.5
Nosotros,</s>,<s>,1,1,1.0
A,ver,intentalo,1,4,0.25
ver,intentalo,</s>,1,1,1.0
intentalo,</s>,<s>,1,1,1.0
<s>,La,reseteamls,1,4,0.25
La,reseteamls,</s>,1,1,1.0
reseteamls,</s>,<s>,1,1,1.0
<s>,Tengo,examen,1,4,0.25
Tengo,examen,</s>,1,1,1.0
examen,</s>,<s>,1,1,1.0
</s>,<s>,Vuelvelo,1,1592,0.000628140703517588
<s>,Vuelvelo,a,1,1,1.0
Vuelvelo,a,meter,1,1,1.0
a,meter,si,1,1,1.0
meter,si,quieres,1,1,1.0
No,se,</s>,1,6,0.16666666666666666
No,"sé,",estábamos,1,3,0.3333333333333333
"sé,",estábamos,jugando,1,1,1.0
estábamos,jugando,futbolito,1,1,1.0
jugando,futbolito,</s>,1,1,1.0
futbolito,</s>,<s>,1,1,1.0
<s>,Ahorita,a,1,20,0.05
Ahorita,a,la,1,1,1.0
la,hora,de,1,5,0.2
hora,de,la,1,1,1.0
de,la,comida,1,13,0.07692307692307693
<s>,Pues,a,1,11,0.09090909090909091
Pues,a,lo,1,1,1.0
a,lo,mejor,1,1,1.0
lo,mejor,ya,1,1,1.0
mejor,ya,se,1,1,1.0
ya,se,saturo,1,2,0.5
se,saturo,</s>,1,1,1.0
saturo,</s>,<s>,1,1,1.0
Ahí,te,dice,1,2,0.5
te,dice,</s>,1,1,1.0
Si,está,allá,1,2,0.5
está,allá,el,1,1,1.0
allá,el,odon,1,1,1.0
el,odon,</s>,1,1,1.0
odon,</s>,<s>,1,1,1.0
<s>,Jaja,voy,1,15,0.06666666666666667
Jaja,voy,</s>,1,1,1.0
</s>,<s>,Contraseña,1,1592,0.000628140703517588
<s>,Contraseña,</s>,1,1,1.0
Contraseña,</s>,<s>,1,1,1.0
<s>,"Si,",perdón,1,56,0.017857142857142856
"Si,",perdón,</s>,1,1,1.0
perdón,</s>,<s>,1,1,1.0
Ya,le,cree,1,2,0.5
le,cree,otra,1,1,1.0
cree,otra,cuenta,1,1,1.0
otra,cuenta,a,1,1,1.0
cuenta,a,mi,1,1,1.0
a,mi,mamanes,1,12,0.08333333333333333
mi,mamanes,para,1,2,0.5
mamanes,para,que,1,1,1.0
para,que,vean,1,5,0.2
que,vean,Betty,1,1,1.0
vean,Betty,jaja,1,1,1.0
Betty,jaja,</s>,1,1,1.0
<s>,Ahí,la,1,9,0.1111111111111111
Ahí,la,ven,1,1,1.0
la,ven,en,1,2,0.5
ven,en,ese,1,1,1.0
en,ese,perfil,1,2,0.5
ese,perfil,jaja,1,1,1.0
perfil,jaja,</s>,1,1,1.0
</s>,<s>,Salte,1,1592,0.000628140703517588
<s>,Salte,y,1,1,1.0
Salte,y,vuelve,1,1,1.0
y,vuelve,a,1,1,1.0
vuelve,a,entrar,1,1,1.0
<s>,"Va,",se,1,14,0.07142857142857142
"Va,",se,quedaron,1,1,1.0
se,quedaron,como,1,1,1.0
quedaron,como,a,1,1,1.0
a,la,mitad,1,19,0.05263157894736842
la,mitad,del,1,1,1.0
mitad,del,</s>,1,1,1.0
del,</s>,<s>,1,1,1.0
</s>,<s>,12,1,1592,0.000628140703517588
<s>,12,</s>,1,1,1.0
</s>,<s>,13*,1,1592,0.000628140703517588
<s>,13*,</s>,1,1,1.0
13*,</s>,<s>,1,1,1.0
<s>,Ya,tiene,1,78,0.01282051282051282
Ya,tiene,teléfono,1,1,1.0
tiene,teléfono,</s>,1,1,1.0
teléfono,</s>,<s>,1,1,1.0
A,ver,marca,1,4,0.25
ver,marca,</s>,1,1,1.0
marca,</s>,<s>,1,1,1.0
Es,que,nadamás,1,14,0.07142857142857142
que,nadamás,sirve,1,1,1.0
nadamás,sirve,el,1,1,1.0
sirve,el,que,1,1,1.0
el,que,está,1,7,0.14285714285714285
que,está,</s>,1,2,0.5
está,</s>,<s>,1,1,1.0
</s>,<s>,arriba,1,1592,0.000628140703517588
<s>,arriba,</s>,1,1,1.0
Por,eso,no,1,2,0.5
eso,no,contestan,1,1,1.0
no,contestan,</s>,1,1,1.0
contestan,</s>,<s>,1,1,1.0
Hay,que,comprar,1,3,0.3333333333333333
que,comprar,</s>,1,2,0.5
comprar,</s>,<s>,1,1,1.0
</s>,<s>,unos,1,1592,0.000628140703517588
<s>,unos,nuevos,1,1,1.0
unos,nuevos,</s>,1,1,1.0
nuevos,</s>,<s>,1,1,1.0
<s>,El,chafa,1,16,0.0625
El,chafa,quedó,1,1,1.0
chafa,quedó,abajo,1,1,1.0
quedó,abajo,</s>,1,1,1.0
abajo,</s>,<s>,1,1,1.0
Y,el,que,1,3,0.3333333333333333
el,que,estaba,1,7,0.14285714285714285
que,estaba,abajo,1,1,1.0
estaba,abajo,se,1,1,1.0
abajo,se,quedó,1,1,1.0
se,quedó,arriba,1,1,1.0
quedó,arriba,</s>,1,1,1.0
<s>,Ahi,va,1,3,0.3333333333333333
Ahi,va,</s>,1,1,1.0
</s>,<s>,mi,1,1592,0.000628140703517588
<s>,mi,abuelita,1,1,1.0
Ya,vamos,de,1,2,0.5
vamos,de,regreso,1,1,1.0
de,regreso,</s>,1,1,1.0
regreso,</s>,<s>,1,1,1.0
</s>,<s>,Yq,1,1592,0.000628140703517588
<s>,Yq,</s>,1,1,1.0
Yq,</s>,<s>,1,1,1.0
<s>,Nos,fuimos,1,7,0.14285714285714285
Nos,fuimos,como,1,1,1.0
fuimos,como,a,1,1,1.0
Ya,vamos,para,1,2,0.5
vamos,para,allá,1,1,1.0
para,allá,</s>,1,1,1.0
allá,</s>,<s>,1,1,1.0
</s>,<s>,Mándame,1,1592,0.000628140703517588
<s>,Mándame,la,1,1,1.0
Mándame,la,dirección,1,1,1.0
la,dirección,porfa,1,1,1.0
dirección,porfa,</s>,1,1,1.0
</s>,<s>,Vine,1,1592,0.000628140703517588
<s>,Vine,a,1,1,1.0
Vine,a,la,1,1,1.0
a,la,batiz,1,19,0.05263157894736842
la,batiz,</s>,1,1,1.0
batiz,</s>,<s>,1,1,1.0
<s>,Que,tengo,1,44,0.022727272727272728
Que,tengo,que,1,1,1.0
tengo,que,imprimir,1,5,0.2
que,imprimir,</s>,1,1,1.0
imprimir,</s>,<s>,1,1,1.0
<s>,Dos,iguales?,1,2,0.5
Dos,iguales?,</s>,1,1,1.0
iguales?,</s>,<s>,1,1,1.0
"Si,",ya,acabe,1,6,0.16666666666666666
ya,acabe,de,1,1,1.0
acabe,de,estudiar,1,1,1.0
de,estudiar,jaja,1,1,1.0
estudiar,jaja,</s>,1,1,1.0
Eso,es,el,1,3,0.3333333333333333
es,el,usuario,1,14,0.07142857142857142
el,usuario,y,1,1,1.0
usuario,y,contraseña,1,1,1.0
y,contraseña,</s>,1,1,1.0
<s>,Se,supone,1,13,0.07692307692307693
Se,supone,que,1,1,1.0
supone,que,ya,1,2,0.5
que,ya,</s>,1,9,0.1111111111111111
</s>,<s>,Graciaaas,1,1592,0.000628140703517588
<s>,Graciaaas,</s>,1,1,1.0
Graciaaas,</s>,<s>,1,1,1.0
Oye,"tía,",me,1,3,0.3333333333333333
"tía,",me,podrás,1,1,1.0
me,podrás,pasar,1,1,1.0
podrás,pasar,el,1,1,1.0
pasar,el,contacto,1,2,0.5
el,contacto,de,1,1,1.0
contacto,de,tu,1,2,0.5
de,tu,dermatóloga,1,3,0.3333333333333333
tu,dermatóloga,</s>,1,1,1.0
dermatóloga,</s>,<s>,1,1,1.0
Tienes,que,dejarle,1,2,0.5
que,dejarle,apretado,1,1,1.0
dejarle,apretado,el,1,1,1.0
apretado,el,botón,1,1,1.0
el,botón,por,1,1,1.0
botón,por,5,1,1,1.0
por,5,segundos,1,1,1.0
5,segundos,</s>,1,1,1.0
segundos,</s>,<s>,1,1,1.0
No,"sé,",al,1,3,0.3333333333333333
"sé,",al,rato,1,1,1.0
rato,voy,a,1,4,0.25
a,ver,jaja,1,7,0.14285714285714285
ver,jaja,</s>,1,1,1.0
<s>,En,qué,1,15,0.06666666666666667
En,qué,tamaño?,1,1,1.0
qué,tamaño?,</s>,1,1,1.0
tamaño?,</s>,<s>,1,1,1.0
<s>,No,nos,1,51,0.0196078431372549
No,nos,deja,1,1,1.0
Ya,lo,cerré,1,3,0.3333333333333333
lo,cerré,todo,1,1,1.0
cerré,todo,y,1,1,1.0
todo,y,no,1,1,1.0
y,no,</s>,1,4,0.25
</s>,<s>,También,1,1592,0.000628140703517588
<s>,También,ya,1,1,1.0
También,ya,lo,1,1,1.0
ya,lo,desconecte,1,3,0.3333333333333333
lo,desconecte,y,1,1,1.0
desconecte,y,lo,1,1,1.0
y,lo,volví,1,4,0.25
lo,volví,a,1,1,1.0
volví,a,conectar,1,1,1.0
a,conectar,y,1,1,1.0
conectar,y,aún,1,1,1.0
y,aún,así,1,1,1.0
aún,así,no,1,1,1.0
así,no,nos,1,1,1.0
no,nos,deja,1,2,0.5
<s>,a,color,1,6,0.16666666666666666
a,color,o,1,1,1.0
color,o,a,1,1,1.0
o,a,blanco,1,1,1.0
a,blanco,y,1,1,1.0
blanco,y,negro?,1,1,1.0
y,negro?,</s>,1,1,1.0
negro?,</s>,<s>,1,1,1.0
A,qué,hora?,1,4,0.25
qué,hora?,</s>,1,1,1.0
hora?,</s>,<s>,1,1,1.0
la,casa,😬,1,7,0.14285714285714285
casa,😬,</s>,1,1,1.0
😬,</s>,<s>,1,1,1.0
Vamos,a,nadar,1,2,0.5
a,nadar,</s>,1,1,1.0
nadar,</s>,<s>,1,1,1.0
<s>,Con,mi,1,6,0.16666666666666666
Con,mi,mamá,1,1,1.0
<s>,"No,",tu,1,21,0.047619047619047616
"No,",tu,si?,1,1,1.0
tu,si?,</s>,1,1,1.0
</s>,<s>,pa,1,1592,0.000628140703517588
<s>,pa,adelgazar,1,1,1.0
pa,adelgazar,</s>,1,1,1.0
adelgazar,</s>,<s>,1,1,1.0
<s>,Te,desconectas,1,7,0.14285714285714285
Te,desconectas,tempra,1,1,1.0
desconectas,tempra,al,1,1,1.0
tempra,al,rato,1,1,1.0
al,rato,</s>,1,9,0.1111111111111111
<s>,"Si,",en,1,56,0.017857142857142856
"Si,",en,unos,1,1,1.0
en,unos,5,1,3,0.3333333333333333
unos,5,min,1,1,1.0
5,min,</s>,1,1,1.0
min,</s>,<s>,1,1,1.0
De,que,número,1,2,0.5
que,número,calza,1,1,1.0
número,calza,Nico?,1,1,1.0
calza,Nico?,</s>,1,1,1.0
<s>,Las,zapatillas,1,3,0.3333333333333333
Las,zapatillas,de,1,1,1.0
zapatillas,de,ballet,1,1,1.0
de,ballet,jaja,1,1,1.0
ballet,jaja,</s>,1,1,1.0
<s>,Ya,mero,1,78,0.01282051282051282
Ya,mero,</s>,1,1,1.0
mero,</s>,<s>,1,1,1.0
Ya,estamos,aqui,1,2,0.5
estamos,aqui,</s>,1,1,1.0
aqui,</s>,<s>,1,1,1.0
</s>,<s>,Ta,1,1592,0.000628140703517588
<s>,Ta,bien,1,1,1.0
Ta,bien,</s>,1,1,1.0
Si,está,bien,1,2,0.5
<s>,Ya,nos,1,78,0.01282051282051282
Ya,nos,fuimos,1,1,1.0
nos,fuimos,</s>,1,1,1.0
fuimos,</s>,<s>,1,1,1.0
Al,rato,</s>,1,4,0.25
Al,rato,vamos,1,4,0.25
rato,vamos,a,1,1,1.0
a,ir,</s>,1,3,0.3333333333333333
ir,</s>,<s>,1,1,1.0
<s>,Porque,vinimos,1,12,0.08333333333333333
Porque,vinimos,al,1,1,1.0
vinimos,al,cine,1,1,1.0
al,cine,</s>,1,1,1.0
cine,</s>,<s>,1,1,1.0
<s>,No,son,1,51,0.0196078431372549
No,son,muy,1,1,1.0
son,muy,buenos,1,1,1.0
muy,buenos,</s>,1,1,1.0
<s>,Vas,a,1,3,0.3333333333333333
Vas,a,comprar,1,1,1.0
a,comprar,un,1,3,0.3333333333333333
comprar,un,celular?,1,1,1.0
un,celular?,</s>,1,1,1.0
celular?,</s>,<s>,1,1,1.0
</s>,<s>,Cuáles,1,1592,0.000628140703517588
<s>,Cuáles,hay?,1,1,1.0
Cuáles,hay?,</s>,1,1,1.0
hay?,</s>,<s>,1,1,1.0
</s>,<s>,Cualquiera?,1,1592,0.000628140703517588
<s>,Cualquiera?,</s>,1,1,1.0
Cualquiera?,</s>,<s>,1,1,1.0
<s>,O,tienes,1,28,0.03571428571428571
O,tienes,una,1,1,1.0
tienes,una,lista,1,1,1.0
una,lista,o,1,2,0.5
lista,o,como?,1,1,1.0
o,como?,</s>,1,1,1.0
como?,</s>,<s>,1,1,1.0
Si,te,dan,1,2,0.5
te,dan,una,1,1,1.0
dan,una,lista,1,1,1.0
una,lista,me,1,2,0.5
lista,me,</s>,1,1,1.0
me,</s>,<s>,1,1,1.0
<s>,la,mandas,1,2,0.5
la,mandas,</s>,1,1,1.0
mandas,</s>,<s>,1,1,1.0
que,el,note,1,5,0.2
<s>,Los,Huawei,1,5,0.2
Los,Huawei,ya,1,1,1.0
Huawei,ya,no,1,1,1.0
ya,no,tienen,1,7,0.14285714285714285
no,tienen,"Google,",1,2,0.5
tienen,"Google,",osea,1,1,1.0
"Google,",osea,no,1,1,1.0
osea,no,tienen,1,1,1.0
no,tienen,play,1,2,0.5
tienen,play,store,1,1,1.0
play,store,</s>,1,1,1.0
store,</s>,<s>,1,1,1.0
<s>,Entonces,todas,1,10,0.1
Entonces,todas,las,1,1,1.0
todas,las,aplicaciones,1,4,0.25
las,aplicaciones,las,1,1,1.0
aplicaciones,las,tienes,1,1,1.0
las,tienes,que,1,1,1.0
tienes,que,descargar,1,3,0.3333333333333333
que,descargar,de,1,1,1.0
descargar,de,internet,1,1,1.0
de,internet,creo,1,1,1.0
internet,creo,</s>,1,1,1.0
<s>,Y,los,1,33,0.030303030303030304
Y,los,Samsung,1,1,1.0
los,Samsung,están,1,1,1.0
Samsung,están,muy,1,1,1.0
están,muy,caros,1,1,1.0
muy,caros,</s>,1,1,1.0
caros,</s>,<s>,1,1,1.0
<s>,O,el,1,28,0.03571428571428571
O,el,g9+,1,1,1.0
el,g9+,</s>,1,1,1.0
g9+,</s>,<s>,1,1,1.0
Pero,yo,escogería,1,2,0.5
yo,escogería,el,1,1,1.0
escogería,el,note,1,1,1.0
</s>,<s>,Mejor,1,1592,0.000628140703517588
<s>,Mejor,</s>,1,1,1.0
Mejor,</s>,<s>,1,1,1.0
<s>,el,Xiaomi,1,2,0.5
el,Xiaomi,</s>,1,1,1.0
Xiaomi,</s>,<s>,1,1,1.0
<s>,"No,",yo,1,21,0.047619047619047616
"No,",yo,tebgo,1,1,1.0
yo,tebgo,otro,1,1,1.0
tebgo,otro,</s>,1,1,1.0
<s>,Yo,tengo,1,20,0.05
Yo,tengo,el,1,1,1.0
tengo,el,note,1,1,1.0
el,note,8,1,6,0.16666666666666666
note,8,pro,1,1,1.0
8,pro,</s>,1,1,1.0
<s>,No,esta,1,51,0.0196078431372549
No,esta,el,1,1,1.0
esta,el,note,1,2,0.5
note,9,pro?,1,5,0.2
9,pro?,</s>,1,1,1.0
pro?,</s>,<s>,1,1,1.0
<s>,"Si,",ese,1,56,0.017857142857142856
"Si,",ese,está,1,1,1.0
ese,está,mejor,1,1,1.0
está,mejor,</s>,1,1,1.0
<s>,Te,dijeron,1,7,0.14285714285714285
Te,dijeron,el,1,1,1.0
dijeron,el,note,1,1,1.0
<s>,Pero,estaría,1,27,0.037037037037037035
Pero,estaría,mejor,1,1,1.0
estaría,mejor,el,1,1,1.0
mejor,el,note,1,1,1.0
note,9,pro,1,5,0.2
9,pro,</s>,1,1,1.0
<s>,Jajaja,de,1,11,0.09090909090909091
Jajaja,de,nada,1,1,1.0
de,nada,</s>,1,1,1.0
<s>,Dame,5,1,3,0.3333333333333333
Dame,5,</s>,1,1,1.0
</s>,<s>,Estoy,1,1592,0.000628140703517588
<s>,Estoy,comiendo,1,1,1.0
Estoy,comiendo,</s>,1,1,1.0
comiendo,</s>,<s>,1,1,1.0
</s>,<s>,Mañana?,1,1592,0.000628140703517588
<s>,Mañana?,</s>,1,1,1.0
Mañana?,</s>,<s>,1,1,1.0
Ah,sí,está,1,3,0.3333333333333333
sí,está,bien,1,1,1.0
</s>,<s>,"si,",1,1592,0.000628140703517588
<s>,"si,",ahorita,1,1,1.0
"si,",ahorita,la,1,1,1.0
ahorita,la,imprimo,1,2,0.5
<s>,Ah,vava,1,21,0.047619047619047616
Ah,vava,</s>,1,1,1.0
vava,</s>,<s>,1,1,1.0
<s>,"Bueno,",ahí,1,5,0.2
"Bueno,",ahí,me,1,1,1.0
ahí,me,avisas,1,1,1.0
me,avisas,</s>,1,4,0.25
avisas,</s>,<s>,1,1,1.0
<s>,Jaja,con,1,15,0.06666666666666667
Jaja,con,una,1,1,1.0
con,una,amiga,1,2,0.5
una,amiga,</s>,1,1,1.0
amiga,</s>,<s>,1,1,1.0
<s>,Jajajaja,ta,1,5,0.2
Jajajaja,ta,bien,1,1,1.0
Ya,me,fui,1,2,0.5
me,fui,jaja,1,1,1.0
fui,jaja,</s>,1,1,1.0
<s>,A,imprimir?,1,23,0.043478260869565216
A,imprimir?,</s>,1,1,1.0
imprimir?,</s>,<s>,1,1,1.0
<s>,"No,",por?,1,21,0.047619047619047616
"No,",por?,</s>,1,1,1.0
Que,les,dice?,1,2,0.5
les,dice?,</s>,1,1,1.0
dice?,</s>,<s>,1,1,1.0
</s>,<s>,"Perame,",1,1592,0.000628140703517588
<s>,"Perame,",ando,1,1,1.0
"Perame,",ando,en,1,1,1.0
ando,en,el,1,3,0.3333333333333333
en,el,pollo,1,24,0.041666666666666664
el,pollo,jaja,1,1,1.0
pollo,jaja,</s>,1,1,1.0
<s>,Ando,con,1,4,0.25
Ando,con,cova,1,1,1.0
con,cova,</s>,1,1,1.0
cova,</s>,<s>,1,1,1.0
</s>,<s>,Cambio,1,1592,0.000628140703517588
<s>,Cambio,de,1,1,1.0
Cambio,de,planes,1,1,1.0
de,planes,</s>,1,1,1.0
planes,</s>,<s>,1,1,1.0
<s>,"Si,",dile,1,56,0.017857142857142856
"Si,",dile,</s>,1,1,1.0
dile,</s>,<s>,1,1,1.0
es,tu,correo,1,3,0.3333333333333333
tu,correo,electrónico?,1,1,1.0
correo,electrónico?,</s>,1,1,1.0
electrónico?,</s>,<s>,1,1,1.0
<s>,Y,que,1,33,0.030303030303030304
Y,que,método,1,1,1.0
que,método,de,1,1,1.0
método,de,pago?,1,1,1.0
de,pago?,</s>,1,1,1.0
pago?,</s>,<s>,1,1,1.0
<s>,Se,paga,1,13,0.07692307692307693
Se,paga,en,1,1,1.0
paga,en,linea,1,1,1.0
en,linea,</s>,1,1,1.0
linea,</s>,<s>,1,1,1.0
Si,quieres,</s>,1,7,0.14285714285714285
<s>,El,mío,1,16,0.0625
El,mío,ya,1,1,1.0
mío,ya,lo,1,1,1.0
ya,lo,hice,1,3,0.3333333333333333
hice,con,la,1,2,0.5
con,la,de,1,8,0.125
<s>,Me,rechazó,1,12,0.08333333333333333
Me,rechazó,la,1,1,1.0
rechazó,la,de,1,1,1.0
<s>,Hace,rato,1,2,0.5
Hace,rato,si,1,1,1.0
rato,si,me,1,1,1.0
si,me,dejó,1,7,0.14285714285714285
me,dejó,y,1,1,1.0
dejó,y,ahorita,1,1,1.0
y,ahorita,ya,1,2,0.5
ahorita,ya,no,1,1,1.0
ya,no,</s>,1,7,0.14285714285714285
<s>,Cuál,fecha?,1,3,0.3333333333333333
Cuál,fecha?,</s>,1,1,1.0
fecha?,</s>,<s>,1,1,1.0
qué,hora,acaba,1,4,0.25
hora,acaba,tu,1,1,1.0
acaba,tu,llamada?,1,1,1.0
tu,llamada?,</s>,1,1,1.0
llamada?,</s>,<s>,1,1,1.0
Si,quieres,a,1,7,0.14285714285714285
quieres,a,la,1,1,1.0
la,1,voy,1,3,0.3333333333333333
1,voy,y,1,1,1.0
voy,y,lo,1,1,1.0
y,lo,hacemos,1,4,0.25
lo,hacemos,rápido,1,3,0.3333333333333333
hacemos,rápido,</s>,1,1,1.0
rápido,</s>,<s>,1,1,1.0
Ando,en,"clase,",1,2,0.5
en,"clase,",voy,1,1,1.0
"clase,",voy,a,1,1,1.0
voy,a,las,1,16,0.0625
<s>,Jajaja,a,1,11,0.09090909090909091
Jajaja,a,la,1,1,1.0
la,1,si,1,3,0.3333333333333333
1,si,puedes?,1,1,1.0
si,puedes?,</s>,1,1,1.0
puedes?,</s>,<s>,1,1,1.0
<s>,Pero,picale,1,27,0.037037037037037035
Pero,picale,en,1,1,1.0
picale,en,dónde,1,1,1.0
en,dónde,dice,1,1,1.0
dónde,dice,fecha,1,1,1.0
dice,fecha,</s>,1,1,1.0
fecha,</s>,<s>,1,1,1.0
<s>,No,en,1,51,0.0196078431372549
No,en,el,1,1,1.0
el,calendario,</s>,1,2,0.5
</s>,<s>,5:30,1,1592,0.000628140703517588
<s>,5:30,</s>,1,1,1.0
5:30,</s>,<s>,1,1,1.0
</s>,<s>,"Voy,",1,1592,0.000628140703517588
<s>,"Voy,",deja,1,1,1.0
"Voy,",deja,hago,1,1,1.0
deja,hago,del,1,1,1.0
hago,del,baño,1,1,1.0
del,baño,</s>,1,1,1.0
baño,</s>,<s>,1,1,1.0
<s>,Ya,están,1,78,0.01282051282051282
Ya,están,los,1,1,1.0
están,los,resultados,1,2,0.5
los,resultados,</s>,1,1,1.0
<s>,Me,salió,1,12,0.08333333333333333
Me,salió,negativo,1,1,1.0
salió,negativo,</s>,1,1,1.0
"Si,",pero,tienes,1,4,0.25
pero,tienes,que,1,1,1.0
tienes,que,ponerle,1,3,0.3333333333333333
que,ponerle,la,1,1,1.0
ponerle,la,palabra,1,1,1.0
la,palabra,resultados,1,1,1.0
palabra,resultados,y,1,1,1.0
resultados,y,ponerle,1,1,1.0
y,ponerle,el,1,1,1.0
ponerle,el,número,1,1,1.0
el,número,del,1,1,1.0
número,del,ticket,1,1,1.0
del,ticket,</s>,1,1,1.0
ticket,</s>,<s>,1,1,1.0
<s>,Si,mandaste,1,104,0.009615384615384616
Si,mandaste,bien,1,1,1.0
mandaste,bien,el,1,1,1.0
bien,el,código,1,2,0.5
el,código,del,1,2,0.5
código,del,ticket?,1,1,1.0
del,ticket?,</s>,1,1,1.0
ticket?,</s>,<s>,1,1,1.0
Es,el,código,1,2,0.5
el,código,de,1,2,0.5
código,de,tu,1,1,1.0
de,tu,"ticket,",1,3,0.3333333333333333
tu,"ticket,",no,1,1,1.0
"ticket,",no,el,1,1,1.0
no,el,que,1,1,1.0
el,que,yo,1,7,0.14285714285714285
que,yo,puse,1,1,1.0
yo,puse,</s>,1,1,1.0
puse,</s>,<s>,1,1,1.0
Que,te,salió?,1,3,0.3333333333333333
te,salió?,</s>,1,1,1.0
salió?,</s>,<s>,1,1,1.0
<s>,"Si,",mejor,1,56,0.017857142857142856
"Si,",mejor,</s>,1,1,1.0
al,rato,te,1,9,0.1111111111111111
rato,te,las,1,1,1.0
te,las,llevo,1,1,1.0
las,llevo,</s>,1,1,1.0
<s>,Voy,por,1,13,0.07692307692307693
Voy,por,vane,1,1,1.0
<s>,Jaja,vine,1,15,0.06666666666666667
Jaja,vine,por,1,1,1.0
vine,por,vane,1,1,1.0
<s>,A,penas,1,23,0.043478260869565216
A,penas,voy,1,1,1.0
a,llegar,al,1,3,0.3333333333333333
llegar,al,colegio,1,1,1.0
al,colegio,</s>,1,1,1.0
colegio,</s>,<s>,1,1,1.0
<s>,A,vacunarse,1,23,0.043478260869565216
A,vacunarse,</s>,1,1,1.0
vacunarse,</s>,<s>,1,1,1.0
No,estaba,en,1,2,0.5
estaba,en,la,1,1,1.0
la,casa,jaja,1,7,0.14285714285714285
casa,jaja,</s>,1,1,1.0
</s>,<s>,Quien,1,1592,0.000628140703517588
<s>,Quien,sabe,1,1,1.0
Quien,sabe,jaja,1,1,1.0
sabe,jaja,</s>,1,1,1.0
</s>,<s>,sip,1,1592,0.000628140703517588
<s>,sip,</s>,1,1,1.0
sip,</s>,<s>,1,1,1.0
</s>,<s>,ahorita,1,1592,0.000628140703517588
<s>,ahorita,</s>,1,1,1.0
ahorita,</s>,<s>,1,1,1.0
</s>,<s>,te,1,1592,0.000628140703517588
<s>,te,la,1,1,1.0
te,la,llevo,1,2,0.5
</s>,<s>,esta?,1,1592,0.000628140703517588
<s>,esta?,</s>,1,1,1.0
<s>,que,tan,1,7,0.14285714285714285
que,tan,pequeña?,1,2,0.5
tan,pequeña?,</s>,1,1,1.0
pequeña?,</s>,<s>,1,1,1.0
Ya,la,imprimí,1,2,0.5
la,imprimí,jajaja,1,1,1.0
imprimí,jajaja,</s>,1,1,1.0
jajaja,</s>,<s>,1,1,1.0
</s>,<s>,como,1,1592,0.000628140703517588
<s>,como,es?,1,1,1.0
como,es?,</s>,1,1,1.0
<s>,el,mouse,1,2,0.5
el,mouse,inalambrico,1,1,1.0
mouse,inalambrico,o,1,1,1.0
inalambrico,o,alambrico?,1,1,1.0
o,alambrico?,</s>,1,1,1.0
alambrico?,</s>,<s>,1,1,1.0
</s>,<s>,sale,1,1592,0.000628140703517588
<s>,sale,</s>,1,1,1.0
